Index,Label,Sentence
3295,5,저의 방에는 담배가 있거든요.
3296,5,그 앞에 혜연은 무릎을 꿇었다.
3297,5,아버지는 지금 집에 계십니까?”라고
3298,5,그는 무진에 어울리는 사람이다.
3299,5,페레스트로이카는 도대체 어디에 있는 것일까.
3300,5,우리 학과에도 여학생이 많다.
3301,5,그는 두 손을 머리칼 속에 파묻었다.
3302,5,그 지점에 털이 많다는 뜻이다.
3303,5,민수 이불은 아랫목에 따로 깔렸습니다.
3304,5,그곳에는 책이 산다.
3305,5,신사는 학교 뒷산 아래에 있었다.
3306,5,뻬쩨르부르그에는 내 친구가 있었다.
3307,5,맥도날드 앞에 셔틀버스 정류장이 있다.
3308,5,겉으로만 착한 척 속에는 마귀.
3309,5,경지의 입가에 미소가 번졌다.
3310,5,공회당에 대추벌 사람이 삼백명 가까이 모여들었다.
3311,5,거기에 그대로 나와 있었어.
3312,5,늙은이는 곰방대를 입에 물었다.
3313,5,"도는 어디에 있는가?"
3314,5,군대에 가기 전이었다.
3315,5,우리 조국에 영광이 있기를!
3316,5,나는 거기에서도 갈증에 시달렸다.
3317,5,'황성 옛터에 밤이 되니 월색만 고요히'
3318,5,할머니 부엌 아궁이에 묻어 뒀다.
3319,5,"저 동네 꼭대기에 사신다면서요?"
3320,5,솔바늘 끝에 매달려 마중하는 눈빛.
3321,5,포도나무에 꼬이던 벌레는 흰불나방이었다.
3322,5,신랑 신부가 목사 앞에 섰다.
3323,5,바닥에 밀짚 이엉도 폈다.
3324,5,그러나 결코 가족 위에 군림하진 않는다.
3325,5,만기 형은 자리에 누우면서 말했다.
3326,5,서울에 눈이 내렸다.
3327,5,민들레 근처에 간 건 사실이었다.
3328,5,그녀의 등뒤에 보이는 자줏빛 소파.
3329,5,그 때 할아버지는 얼굴에 미소를 지었습니다.
3330,5,"3번 홈에 대기하고 있습니다."
3331,5,공릉동 서울공대 앞에 하숙을 잡았다.
3332,5,그런데 팔당호 하류에도 물은 흐른다.
3333,5,그러나 그곳에 영순이는 없었다.
3334,5,"노래의 날개 위에 그대를 태우고.
3335,5,순간적으로 아랫배에 힘이 들어갔다.
3336,5,"아버님은 댁에 계세요?"
3337,5,광명시 철산동에 사는 최은경씨의 글입니다.
3338,5,교실에 들어가서도 마찬가지였다.
3339,5,브라질 남아메리카 대륙 동부에 있는 나라.
3340,5,나는 갑자기 가슴에 동통을 느꼈다.
3341,5,나는 관사에 다시 살고 싶습니다.
3342,5,오지 마 한국에는!"
3343,5,땅에도 기맥이 있다.
3344,5,도는 바로 우리들 가까이에 있습니다.
3345,5,전주와 남원에도 있다.
3346,5,쟝은 지금 빈에 없습니다.
3347,5,옥점이는 눈앞에 선비를 그려보았다.
3348,5,방에 누워 있었다.
3349,5,영의 나라에 길이 열리려 한다.
3350,5,어린이 나라에 세 가지 예술이 있다.
3351,5,또 언젠가 미장원에 들렀을 때였다.
3352,5,철창에 매달리란 말야.
3353,5,나는 언제나 거기에 있었다.
3354,5,서대문밖 대조동에 살 때의 일이다.
3355,5,나는 도봉구청 정문 앞에 산다.
3356,5,옷장 안에는 저고리도 없다.
3357,5,끝섬의 절벽 끝에 올라선 두 사람.
3358,5,비행기 밖에는 비바람이 몰아치고 있었다.
3359,5,이 여자가 도대체 어디에 있는 거야?
3360,5,버스 정류장 옆의 다방에 있었다.
3361,5,신혼초부터 나를 시댁에 자꾸 보내더라구.
3362,5,그날도 그곳엘 들렀습니다.
3363,5,그때는 엄마도 옆에 있었습니다.
3364,5,카페에는 경주 혼자 있지 않았다.
3365,5,둘은 어느새 풀장에 나와 있었다.
3366,5,그 속에 믿음(信)이 있다.
3367,5,청년은 아랫배에 힘을 주었다.
3368,5,저고리는 속적삼 위에 하나밖에 안 입었다.
3369,5,그의 눈에 얼핏 의혹이 스쳤다.
3370,5,…… 이런 걱정도 머리에 떠오른다.
3371,5,태릉에는 배나무가 많다.
3372,5,집에 전화가 안 되는구나.
3373,5,애인 앞에 선 당신!
3374,5,그것들이 땅바닥에 질펀하게 흩어졌다.
3375,5,대부분의 농토는 마을 앞에 있다.
3376,5,성태는 뒤쪽에 잠자코 서 있었다.
3377,5,무슨 예감처럼 찻집에 노래가 다시 흘렀다.
3378,5,또 일월산에는 고산족들이 산다.
3379,5,이상하게도 자꾸만 귓가에 맴돌았지.
3380,5,읍에 고성문화사랑모임을 만들었다.
3381,5,아래 느티나무에도 뱀이 살고 있었다.
3382,5,그 구멍의 뒤에는 무엇이 있을까?
3383,5,대한민국-이 나라에 이런 교사가 얼마나 될까?
3384,5,너는 독 안에 든 쥐다.
3385,5,"바깥에 있을 때보다 건강해요.
3386,5,"그놈 집에 있지요?"
3387,5,지금 모든 씨들은 땅속에 숨어 있다.
3388,5,바위 주변에 정자터와 집터 흔적이 있다.
3389,5,"요 너머 막집에 사는 아이요.
3390,5,"한국외국어대학교에 월남어과가 있어요.
3391,5,아버지는 시체실에 누워 계셨다.
3392,5,동준도 그 속에 파묻혔다.
3393,5,"그 구멍에 눈을 대어라."
3394,5,"문씨 집안에 효자 나셨구나."
3395,5,차에 기름도 넣어야 하고요."
3396,5,상주군 경상북도 서쪽 끝에 자리잡고 있는 군.
3397,5,이 장모가 화장실에 들어서더니
3398,5,강에는 배 하나 지나가지 않는다.
3399,5,"이 땅에 우익은 죽었는가!"
3400,5,우리 동네에 생여가 나갔다.
3401,5,"축구장에 관중들을 좀 모읍시다.
3402,5,일본에는 군신이라는 것도 있다.
3403,5,그래서 교회에 가는 것은 포기했다.
3404,5,창밖에 비가 내렸다.
3405,5,애벌레는 먹이 한가운데에 가로뉘어 있다.
3406,5,나는 그 자리에 주저앉고 말았다.
3407,5,호젓한 해골 마을에 뉘엿뉘엿 노을이 진다.
3408,5,위노나는 식탁 밑에 쭈그리고 있었다.
3409,5,학교에 잘 나가는지도요."
3410,5,강동구 서울 특별시 남동부 한강 남쪽에 있는 구.
3411,5,우리 외가는 개성에 있다.
3412,5,거기에 빨래는 없다.
3413,5,암컷은 옆구리에 암갈색 무늬가 있다.
3414,5,방 열쇠가 보관함 속에 그대로 있었다.
3415,5,두 선생님을 우리 학교에 달라고.
3416,5,백통테 안경은 기선 갑판 위에 올라섰다.
3417,5,엄마는 저고리를 장롱 바닥에 넣었습니다.
3418,5,양복바지에 원하는 스커트의 길이를 표시한다.
3419,5,두 척의 배가 바다에 떠 있습니다.
3420,5,너는 컴퓨터 안에 있다.
3421,5,이웃집에 살아?
3422,5,── 언제부터 이 방에 들어왔어요?
3423,5,강 양편에는 물풀들이 하느작거립니다.
3424,5,"마루에 가둬.
3425,5,산에는 꽃 피네.†
3426,5,일본에 어느 만담가가 있었다.
3427,5,산 밑에는 집이 있었다.
3428,5,그러나 옥에 티라고 할까.
3429,5,돌에도 피가 돈다.
3430,5,그러나 이태원 셋집에도 순금이는 없었다.
3431,5,"앞문엔 호랑이가 있단다.
3432,5,전립선은 방광의 밑바닥에 있다.
3433,5,순자도 내 곁에 함께 누웠다.
3434,5,현관 안쪽에 심규태의 모습이 어른거렸다.
3435,5,그러나 옥에도 티가 있다고 했다.
3436,5,새 술은 새 부대에 담아야 한다.
3437,5,그 방에는 창문이 둘 있어.
3438,5,"가족도 집에 안 계십니다.
3439,5,그 당시 야구 점수판은 주자 뒤에 있었다.
3440,5,단집 옆에 뚝딱뚝딱 유리집 한 채를 지었다.
3441,5,그녀의 눈에 금세 눈물이 가득 고였다.
3442,5,그들은 지금 어디에 있는가.
3443,5,"며칠 전 산에는 눈이 내렸지요.
3444,5,현순의 눈앞에 수한의 얼굴이 다가왔다.
3445,5,그러나 거기에는 아무도 없었다.
3446,5,진실과 진리의 대학에 들어갈 차례다.
3447,5,박물관에 꼭 들어가야 할 문화재다.
3448,5,용천뱅이의 입가에 미소가 떠올랐다.
3449,5,흘러내린 피가 마룻바닥에 흥건했다.
3450,5,한반도 물 끝에 살고 있는 사람들.
3451,5,"내 사랑 한반도에 전교조 물결쳐라!
3452,5,"기어코 서울에도 말뚝을 박았구나.
3453,5,"이 집에 잉태의 기운이 있군요."
3454,5,"그 사람 집은 저 위쪽에 있어요."
3455,5,크래커에 버터나 크림 치즈를 바른다.
3456,5,아버지의 모습은 어디에도 없었다.
3457,5,옆에 앉으셨던 어머님은
3458,5,드라마는 극장에 얼마든지 있다.
3459,5,그런데 사무실에는 아무도 없었다.
3460,5,그들은 볏짚단 위에 펄썩펄썩 주저앉았다.
3461,5,순천시 전라남도 남동부의 여수반도 어귀에 있는 시.
3462,5,오줌은 발치께에 떨어졌다.
3463,5,"물에 들어가는 순간 암흑천지입니다.
3464,5,한강에 물고기가 돌아오고 있다.
3465,5,무덤은 밭가에 있었다.
3466,5,저쪽에 의자 하나 있지?"
3467,5,건물 안에는 사람이라곤 없었다.
3468,5,그리고는 손가락을 벌떼 속에 여기저기 집어넣는다.
3469,5,(문지방에 걸터앉는다.)
3470,5,청사 앞 아스팔트에는 아지랑이조차 피어오르지 않는다.
3471,5,- 남자의 꼬추가 여자 몸 속에 들어간대.
3472,5,KBS에는 일괄 사직서 제출 지시가 있었다.
3473,5,"이곳에도 물이 흘렀어요.
3474,5,마침 진열대에 초콜릿 상자가 놓여 있었다.
3475,5,"집안에 수상한 사람은 없습니까?"
3476,5,경찰서에는 기자들로 북적댔다.
3477,5,"약국엔 뭐 하러?"
3478,5,그때 노상에는 아무도 보이지 않았다.
3479,5,우리나라에는 그런 데가 없다.
3480,5,자리에 앉으세요 다비 씨.
3481,5,현주야 어디에 있니?
3482,5,농촌에도 바나나 풍년이 든 셈이다.
3483,5,안전 지대는 어디에도 없다.
3484,5,[쥔 어른께서는 집에 안 계신가요?]
3485,5,니나 얼굴에 활짝 웃음이 피었다.
3486,5,그 뒤에 권상무가 서 있었다.
3487,5,순금이는 한남동 판자촌에 살고 있었다.
3488,5,노동 현장에 산별노조 바람이 불고 있다.
3489,5,그녀는 수화기를 전화기 위에 올려놓았다.
3490,5,"교통사고를 당해서…… 병원에……"
3491,5,내일은 저 산 아래 마을에 장이 선다.
3492,5,교도소 안에는 회오리바람이 자주 일었다.
3493,5,광주시 북구 풍향동 서방시장에 있는 나성나염.
3494,5,그렇지만 비트겐슈타인은 그 대학에 오래 머물지 못한다.
3495,5,"만주엔 누가 가 있나?"
3496,5,"용상골에 사세요?"
3497,5,영구는 콩밭 골에 가만히 드러누웠다.
3498,5,그런데 임산부는 자기 속에 남을 품는다.
3499,5,수평선은 너무나 아득한 곳에 있었다.
3500,5,그녀는 자기 무릎 위에 얼굴을 올려놓았다.
3501,5,아니 그 곳에 씌어 있는 구절.
3502,5,우린 저 산 속 용마을에 삽니다."
3503,5,과자가 접시에 담겨 있었다.
3504,5,526 번은 단전에 힘을 주었다.
3505,5,"대구에 거의 머물고 있습니다.
3506,5,송파구 가락본동에 사는 한은숙 씨의 글입니다.
3507,5,전남 화순 증조산 기슭에 자리잡고 있는 쌍봉사.
3508,5,수각(水閣)은 공양간 뒤란에 있었다.
3509,5,신비의 힘이 그 안에 들어 있다.
3510,5,엘리베이터 안에 종이가 붙어 있다.
3511,5,"성 부근에 인가가 있어요?"
3512,5,"우리나라에는 왜 그런 화가가 없지?"
3513,5,배가 부산 부두에 닿았을 때다.
3514,5,방안엔 온기가 없었다.
3515,5,아이들은 집안에 없었습니다.
3516,5,벌에는 군데군데 사람들이 있었다.
3517,5,섬의 벼랑 위에는 아무도 없습니다.
3518,5,다비는 혼자 여자 분장실에 남아 있었다.
3519,5,"그냥 집에 있겠습니다.
3520,5,아내는 여기 욕실에 있다.
3521,5,안산에 산다던가.
3522,5,바닥에 앉읍시다!
3523,5,어머니는 공장에 7년이나 다니셨다.
3524,5,너희 나라에도 군인들 많잖아.
3525,5,동양엔 黃河 黃海가 있고……"
3526,5,남수는 그녀의 어깨에 손을 얹었다.
3527,5,신림동 안국동 무악동 가리봉동에 살았다.
3528,5,대체 호길은 어디에 있을까.
3529,5,모눈종이 위에 좌표를 정한다.
3530,5,식권에 이름과 날짜를 적었다.
3531,5,또한 무등산에는 원효사(元曉寺)가 있다.
3532,5,배는 흰색이고 옆구리에 줄무늬가 있다.
3533,5,개성 2 경기도 북서부에 있는 시.
3534,5,그가 첫 페이지 첫째 줄에 쓴 문장.
3535,5,바깥꼬리깃의 끝에는 황색 반문이 있다.
3536,5,텍스트 바깥에는 아무것도 없다.
3537,5,나는 조심스레 아저씨의 책상 앞에 섰다.
3538,5,그들의 눈가에는 물기가 어렸다.
3539,5,여기에 감이 있습니다."라고
3540,5,약수터에도 사람들이 안 보인다.
3541,5,그러면 하늘에 가득 별만 떠오른다네.
3542,5,카이로의 나일강가에는 파피루스 박물관이 있습니다.
3543,5,마을 가운데에 학교가 있어서 방문하였다.
3544,5,아내는 거실 저편에 서 있었다.
3545,5,그 옆에는 할머니가 서 계셨습니다.
3546,5,그리고 거기에 얼굴을 묻었다.
3547,5,가슴에 콧수건도 안 찬다.
3548,5,김문태가 거기에 가 있다.
3549,5,창밖엔 비가 내린다.
3550,5,"여기 지하실에 있네."
3551,5,"… 방에 있어요?"
3552,5,남천에는 순미가 있다.
3553,5,삽교읍 충청남도 예산군 서부에 있는 읍.
3554,5,2) 강원도 원성군 부론면 법천리 명봉산에 있던 절.
3555,5,"아버지 이 산에 있어?"
3556,5,예찬 일변도의 근원이 여기에 있다.
3557,5,월미섬 이마빡에 둘러붙은 군바리들 술이라네.
3558,5,그대는 또 어디에 있는가.
3559,5,"너도 빨리 물에 들어가고 싶지?"
3560,5,사랑하는 친구들이 다 그곳에 있다.
3561,5,안에 누구 계세요?"
3562,5,등줄기와 이마에 땀이 서렸다.
3563,5,서울대에는 영화학과가 없다.
3564,5,그 밑에 똥을 싸고."
3565,5,나는 그 물가에 앉는다.
3566,5,그 마을에는 할머니가 살고 계셨다.
3567,5,벌써 회사에 몸 담으신 지 20년.
3568,5,아이들 방에는 띠 벽지가 좋다.
3569,5,"이제 꿈에 너의 아버지를 만났구나.
3570,5,삼수 함경남도의 삼수군에 있는 지명.
3571,5,"턱에 수염이 많으니까."
3572,5,숟가락은 숭늉 그릇에 담아 둔다.
3573,5,바이어가 담배를 입에 물었다.
3574,5,네 속에도? "그럼 됐어.
3575,5,"나? 화장실에 있었지."
3576,5,택시 안에서 그는 생각에 잠긴다.
3577,5,호주머니엔 거즈 손수건도 넣어두고.
3578,5,집안에 불이 켜지고.
3579,5,흑백사진에 담긴 유년.
3580,5,이 세상에 이런 행성이 있는 걸까?
3581,5,일찍이 인도에 한 선각자가 있었다.
3582,5,등골에 식은땀이 흘렀다.
3583,5,베르사유 궁전 프랑스 베르사유에 있는 궁전.
3584,5,솔밭 속에 무덤들이 듬성듬성 있었다.
3585,5,마룻바닥에 누였다.
3586,5,서울에 있을 때였다.
3587,5,연이는 그만 눈에 눈물이 글썽거렸다.
3588,5,한강엔 밤이 내려 있었다.
3589,5,강화도에 살고 있었다.
3590,5,산에는 밤나무들이 많았습니다.
3591,5,"내가 그라운드에 있었더라면."
3592,5,티베트 중국 남 서부에 있는 티베트족의 자치구.
3593,5,"가잘 씨 댁에 저녁 초대를 받았거든요.
3594,5,시청 홈플러스 킴스클럽도 인근에 있다.
3595,5,목에 힘줄 만하지.
3596,5,간쑤성 중국 북서부에 있는 성.
3597,5,그리고 또 귀에 이어폰을 꽂았다.
3598,5,간호사는 그녀의 손에 눈물을 떨어뜨린다.
3599,5,그 현장에 있는 것이다.
3600,5,토론토 캐나다 남동부 온타리오호 북서안에 있는 상공업 도시.
3601,5,그러나 그 속에도 다른 것은 있다.
3602,5,현관문 앞에 그녀는 서 있다.
3603,5,대합실에는 아무도 없었던 것이다.
3604,5,"옹기 조각에 있다."
3605,5,"만돌이네 여관에 있단 말이야?"
3606,5,이미 여기에 있지요."
3607,5,꽃밭 가에는 돌로 쌓았다.
3608,5,"집은 어디에 있지?"
3609,5,-나의 남자는 사이프러스 나무에 앉은 부엉새.
3610,5,그는 티파니 앞의 계단 턱에 걸터앉았다.
3611,5,잡목림에 둥지를 튼다.
3612,5,손가락 끝에 단추가 잡힌 것이다.
3613,5,이곳에 호랑이까지 출몰한다고 하였다.
3614,5,그의 관심은 여전히 인간세상에 있었다.
3615,5,"시골에는 워낙 일이 많지.
3616,5,우선은 그곳에 밤나무를 좀 심고 싶어.
3617,5,우리집에 그런 사람 더 둘 수가 없어.
3618,5,바닥에 모래가 푹석거렸다.
3619,5,그런데 자두나무밭에 뜻밖에도 큰일이 생겼습니다.
3620,5,"한수국민학교는 월악산 근처에 있었어요.
3621,5,이달치 회비는 가방 속에 넣었다고요.
3622,5,이곳에는 나비가 많다.
3623,5,수건하고 칫솔은 안에 있습니다.
3624,5,볼음도 강화도 서쪽에 있는 섬.
3625,5,석순은 비틀비틀하더니 그 자리에 주저앉았습니다.
3626,5,법천사 1) 전라 남도 무안군 승달산에 있던 절.
3627,5,"저쪽 테이블에 쉴라 보이지!
3628,5,눈물 자국은 어디에도 보이지 않았다.
3629,5,사람 우에 사람이 없는 법이란다.
3630,5,본부는 런던에 있다.
3631,5,그의 얼굴에도 미소가 떠올랐다.
3632,5,신용금고에 있다는 아가씨가 말하였다.
3633,5,"댁엔 개가 없구먼입쇼."
3634,5,남대문시장과 이태원에도 자주 간다.
3635,5,이곳저곳에 사과가 산더미처럼 쌓여 있었습니다.
3636,5,소주 기운이 가슴속에 알싸하게 퍼졌다.
3637,5,표충사 경상 남도 밀양군 단장면 구천리 천황산에 있는 절.
3638,5,밖에 그가 서 있었다.
3639,5,독수리는 어디에 있는가?
3640,5,규혁의 눈에 웃음이 출렁거렸다.
3641,5,눈에는 아무런 표정도 없다.
3642,5,다른 곳에 또 물방울이 떨어지는 것이다.
3643,5,나는 응접실에 손님과 함께 남았다.
3644,5,생각보다 가게에 물건이 아주 많던데요."
3645,5,우리 사회에는 두 가지 측면이 있습니다.
3646,5,처마 그림자가 뜰 위에 뚜렷이 아로새겼다.
3647,5,나는 방에 가만히 앉아 있었다.
3648,5,"야구장에도 가끔 가시겠네요?"
3649,5,그녀는 목걸이를 목에 걸었다.
3650,5,관악산 정상 부근에는 두 가지 명물이 있다.
3651,5,네 사람은 나란히 식탁 앞에 앉았다.
3652,5,현 수원시 장안동에 있는 수원성의 북문이다.
3653,5,눈가에 주름살이 보이기 시작했다.
3654,5,이 한 많은 고난의 땅에.
3655,5,"경찰에 가출 신고를 내겠어요."
3656,5,차창에 네 얼굴이 들어간다.
3657,5,차 안에 잠시 침묵이 고였다.
3658,5,손바닥에 핏기운이 서려야 한다.
3659,5,평화로운 고궁의 용머리에 아지랑이가 오른다.
3660,5,신문이나 포스터에 영화 광고가 굉장히 많다.
3661,5,「지금 미국에 가 있습니다.
3662,5,청년은 맨 앞자리 의자 위에 올라서서
3663,5,영자도 나처럼 발코니에 나와 있잖아요.
3664,5,이 의자에 앉아봐요.
3665,5,그날 나는 그 현장에 있었다.
3666,5,목에 있는 복숭아씨 모양.
3667,5,"아 학교에 자꾸 다니겠답니다그려.
3668,5,순자는 마침 집에 있었다.
3669,5,너두 그런 곳에나 가보렴."
3670,5,"빠랑뜨리띠스 바다엔 바다신이 있어.
3671,5,사람들이 그 주위에 몰려 있습니다.
3672,5,"공안국에 왜 갔었어?"
3673,5,우리집에 가 있어요.
3674,5,푸커우 중국 장쑤성 남서부 양쯔강 기슭에 있는 도시.
3675,5,나도 손아귀에 들었습니다.
3676,5,봉산군 황해도 중앙부에 자리잡고 있는 군.
3677,5,"댁에 눈 안 치시렵니까?"
3678,5,"그래 우리 집에 와 있어.
3679,5,논에는 나락 그리고 마늘을 심는다.
3680,5,길가에는 끝없이 논들이 이어진다.
3681,5,민홍은 손아귀에 힘을 주었다.
3682,5,나는 상단전(上丹田)에 힘을 준다.
3683,5,골짜기 둔덕에 소나무가 있었습니다.
3684,5,홀을 왼쪽 가슴위 동정 안쪽에 꽂는다.
3685,5,소가 마당에 매여 있는 옛집.
3686,5,"영구 우리 집에 와 있어요.
3687,5,보호실에 있는 사람들이 죄인이야?"
3688,5,그가 털썩 그 자리에 주저앉았다.
3689,5,탑 아래 지하에는 무덤칸이 있다.
3690,5,끝에 칼도 달렸네."
3691,5,여성 인력 고용에 새바람이 불고 있다.
3692,5,수입난에는 이런 것이 적혔다.
3693,5,그때의 두려움이 일상 생활에 늘 묻어났다.
3694,5,지금 세상엔 온전한 사람이 없다.
3695,5,세상에 이런 날벼락이 또 어디 있습니까요.
3696,5,전세계에 널리 퍼져 있다.
3697,5,"이마에 땀을 흘리기 시작했어요.
3698,5,엄격히 말해 고아란 이 세상에 없어.
3699,5,문제는 향수능력의 평등화에 있다.
3700,5,정말 눈에는 눈물이 흘러내렸다.
3701,5,아내는 애정의 덫에 걸려 있다.
3702,5,비바람 들이치는 위천 물가 낚싯돌에
3703,5,세상에 이런 복이 어디 있단 말인가.
3704,5,이스라엘 삼국지(성경)에 다 나온다구.
3705,5,신앙 위에 신념을 가져 보자.
3706,5,플레이보이들의 약점은 바로 거기에 있었다.
3707,5,그런데 여기에 한 가지 고민이 생겼다.
3708,5,두 사람 사이에는 잠시 침묵이 흘렀다.
3709,5,입가엔 쓴웃음이 흘렀다.
3710,5,"자녀간에는 무엇을 두었습니까? "
3711,5,하지만 이 수식에는 한 가지 약점이 있다.
3712,5,거울에도 줄줄 흘렀다.
3713,5,한 손에 장미꽃다발을 든 채.
3714,5,꿈에도 그리던 대학.
3715,5,그러나 거기에도 해답은 없다.
3716,5,국민 각자도 그런데 하물며 정치에 있어서랴.
3717,5,요즘 신문에 자주 오르내리더군요.
3718,5,전교조 뒤에는 농민회가 버티고 있다.
3719,5,배가 등갓에 붙었어.
3720,5,넌 세상의 덫에 빠진 거야.
3721,5,그의 두 뺨에 번들거리던 눈물을.
3722,5,우리 친정에도 좀 줘요.
3723,5,이곳이 발해 역사에 나오는 동모산이다.
3724,5,왼쪽 프레임 문서에는 메뉴를 적는다.
3725,5,그의 아버지는 얼굴에 위엄을 띠었다.
3726,5,金正日이 직접 쓴 편지 「로동신문」에 게재
3727,5,내 얼굴에 침뱉긴걸.
3728,5,얼굴에 흉터있는 형사가 말했다.
3729,5,그리고 선비의 볼에 볼을 맞대었다.
3730,5,그러면 눈에 고통이 찾아올 것이다.
3731,5,"아직 뉴스에 그런 내용 없었어."
3732,5,꿈에 세호를 만났어요.
3733,5,시중에 나오는 인기종은 3백여종.
3734,5,·비디오 함정속에 빠졌던 노마
3735,5,여기에는 이유가 있다.
3736,5,최근 세입자들을 서울 지역의 직장에 다닌다.
3737,5,그 눈에 경이가 담겨 있었다.
3738,5,대일 무역수지에 경계 경보가 울리고 있다.
3739,5,그때 내 눈에 다시 서부가 나타났다.
3740,5,어느 칸에 들어앉았을까?
3741,5,미국.캐나다에 이어 3위였다.
3742,5,위험을 무릅쓰고 천인단애千?斷崖에
3743,5,윤건은 돌만에 밥구경을 하였다.
3744,5,그러나 거기에 문제가 있다.
3745,5,"너 복덕방에 빠졌다."하고
3746,5,텔레비전에도 그런 것은 나오지 않았습니다.
3747,5,-활동비에 대가성이 있는 것 아닌가?
3748,5,문장에 "실제로는 다른 민족도 같다.
3749,5,크리스마스 용품에도 알뜰바람이 불고 있다.
3750,5,성경에는 나와 있지 않았다.
3751,5,세상엔 이런 사람도 있구나.
3752,5,이 사회에는 죄 아닌 죄도 많습니다.
3753,5,아가리에 뭣이 들었다.
3754,5,이제 우리도 가슴에 칼을 갑시다."
3755,5,이 역시 마찬가지 문맥 속에 놓여 있지요.
3756,5,그의 머리에는 옥점이가 보인다.
3757,5,그들 사이엔 오작교烏鵲橋도 없다.
3758,5,빌딩 풍해 고층 빌딩 사이에 일어나는 풍해.
3759,5,그의 수필에는 禪의 향기가 있다.
3760,5,성벽 둘레에는 해자를 돌렸다.
3761,5,이 대안의 극단에 은행 강도가 있다.
3762,5,이 시나리오에는 몇가지 의문점이 있다.
3763,5,우리 시에 가식은 없었을까.
3764,5,물감이 물에 번지듯이.
3765,5,RW에는 자유와 기쁨과 광란이 있습니다.
3766,5,그야말로 양손에 복을 모으는 셈인데.
3767,5,돈 석 냥을 젯상에 바쳐놓고
3768,5,우리 선방에도 차를 마신다.
3769,5,학교에 물어 보십시오."
3770,5,성리학에는 두 가지의 목적이 있었다.
3771,5,너는 자판 위에 아무 키나 누른다.
3772,5,눈빛에 귀염성이 뚝뚝 묻어있다.
3773,5,제 7조 본회에 다음 기구를 둔다.
3774,5,눈빛에 나타난다"고 조언했다.
3775,5,꿈에 삼베(麻布)를 보면 횡재한다
3776,5,혈액에는 기포가 섞여 있다.
3777,5,신하들의 모습도 임금 몸에 비쳤습니다.
3778,5,그 결과는 이미 세상에 드러난 대로다.
3779,5,무대에 조명 넣어주세요."
3780,5,교안에도 없는 말이었다.
3781,5,버스에 몸을 실었다.
3782,5,성경에 다 예언이 되어 있어.
3783,5,선창 앞에 이르렀다.
3784,5,"니 시 반에 왔잖여.
3785,5,어머니는 편지에 갈매기 얘기를 썼어요.
3786,5,"시험에 나오나요?"
3787,5,차라리 시집 속에 그냥 두느니만 못하다.
3788,5,이 자를 특사에 다시 집어넣어!"
3789,5,항상 여기에 두고 보지요.
3790,5,"불에는 언제나 얼굴이 보인다.
3791,5,사잣밥을 덜미에 짊어졌네 응."
3792,5,수혜가 책상 의자에 앉으며 말했다.
3793,5,이 유머에는 가시가 있다.
3794,5,휴지에 피가 묻는다.
3795,5,지놈들 글자에 다 있잖아요.
3796,5,아버지의 눈에 힘이 들어갔다.
3797,5,그러나 여기에도 한계가 온다.
3798,5,종일 혜숙이가 눈 앞에 어른거렸다.
3799,5,볼에 양념장 재료를 섞어 놓는다.
3800,5,가을 햇볕이 자꾸 이마에 따가웠다.
3801,6,그리고 만돌이가 경찰에 맞은 것일까.
3802,6,그만큼 구설수에 시달리기도 했다.
3803,6,디드로와 달랑베르에 의해 1751년부터
3804,6,교원들에 '뭇매'맞은 교육정책
3805,6,주로 하층계급에 의해 발생한다.
3806,6,컴퓨터 프로그램이 저작권에 의해 보호되는 범위
3807,6,무엇이 눈에 띄었을까?
3808,6,부산 대구 인천 차량도 눈에 띄었다.
3809,6,그래서 논리의 비약도 눈에 뜨인다.
3810,6,약국이 그의 시선에 걸렸다.
3811,6,아무도 눈에 띄지 않았다.
3812,6,비로소 남편의 신음소리가 귀에 들려왔다.
3813,6,"저쪽에 트집잡히지 않겠어?"
3814,6,그러나 유일이는 그것에 치이고 말았다.
3815,6,그래서 마을도 별로 눈에 띄지 않았다.
3816,6,난 공연히 엉뚱한 생각에 사로잡혔다.
3817,6,비로소 상처가 자세히 눈에 들어왔다.
3818,6,형의 목소리가 기타 소리에 묻혔다.
3819,6,이이의 눈에는 아무것도 보이지 않는다.
3820,6,바깥의 소음에 묻힌다.
3821,6,양혜왕은 맹자의 논리에 걸려들었습니다.
3822,6,국제 항공로 항공기에 의한 국제 간의 교통 노선.
3823,6,귀에 재앵 들리는 어머니 소리.
3824,6,거짓말처럼 아무도 눈에 띄지 않았다.
3825,6,얼굴이 눈에 띄게 핼쑥했다.
3826,6,남자의 뒷모습이 눈에 익었다.
3827,6,제 눈엔 그게 보였습니다.
3828,6,자연에 맡기면 된다.
3829,6,셰익스피어에 대한 전기는 구구하다.
3830,6,1802 년 돌턴에 의하여 제창되었다.
3831,6,간혹 눈에 띈다.
