Index,Label,Sentence
3240,2,야 그 피가 어디로 가겠냐!"
3241,2,어쨌든 저쪽 언덕으로 댈 것 아뇨."
3242,2,그리고 앞으로 민다……
3243,2,"열 시까지 로터리 분식점으로 나와."
3244,2,우리가 다시 도시로 가다니.
3245,2,한편 밀보온 일가는 런던으로 돌아왔다.
3246,2,"?" 판매원의 눈꼬리가 위로 힐끗 올라갔다.
3247,2,다시 경찰서로 전화해도 여전히 오반장은 없었다.
3248,2,"어머니 그냥 차부로 가십시다."
3249,2,낙원에서 지상으로 쫓겨나면 이런 느낌일까.
3250,2,스카프 끝동을 정수리 쪽으로 올려본다.
3251,2,선비는 옥점의 뒤를 따라서 뒤뜰로 나갔다.
3252,2,우리는 궁금해하며 배나무 집으로 갔습니다.
3253,2,"신사로 가자!
3254,2,나는 반야원으로 가겠소.
3255,2,"글쎄요 검찰청으로 가서 처리되니까요.
3256,2,아버지는 다른 나무로 옮겨갔다.
3257,2,동쪽으로 향해 좌정된 정전인 것이다.
3258,2,"집으로 간다니까!"
3259,2,효철은 침대 위로 풀썩 주저앉았다.
3260,2,이서방은 문 곁으로 바싹 다가앉았다.
3261,2,눈으로 흘러들기도 했다.
3262,2,내 귓속으로 그녀의 노래가 흘러들었다.
3263,2,그래서 파리로 가고 싶었다.
3264,2,형기는 장정들을 방 안으로 불러들였다.
3265,2,곧 형기에게로 갈 거니까요."
3266,2,여자들은 이내 방안으로 들어섰다.
3267,2,다시 캄보디아의 국도로 돌아가자.
3268,2,알자가 헌관 이후 모두를 인솔하여 문외위로 나간다.
3269,2,그것들을 바깥쪽 건물의 분쇄실로 옮겼다.
3270,2,3cm 선을 아래로 접어 준다.
3271,2,아빠는 말씀하시고 안으로 들어가셨습니다.
3272,2,필재는 도무지 밖으로 나가고 싶질 않았다.
3273,2,바늘 구멍으로 소 바람이 들어오는 탓이었다.
3274,2,경복궁으로 사회과 현장학습을 나왔다.
3275,2,왼쪽으로 600m쯤 들어가면 매표소.
3276,2,훈아는 다시 부리나케 콩깨묵 밥을 목구멍 안으로 우겨넣었다.
3277,2,"앞으로 나와 안토니."
3278,2,"서산댁 아주머니 집으로 가자."
3279,2,우선 현은 변소로 들어섰다.
3280,2,훈아는 작은아버지 집으로 가 보고 싶었다.
3281,2,골목에서 골목으로 꼬불꼬불 잘도 빠져 나갑니다.
3282,2,"왜 여기로 오는 거야?"
3283,2,그쪽으로 자주 눈길들이 모이거든요.
3284,2,"저기로 들어갑시다."
3285,2,그런데 그 소굴로 들어가.
3286,2,아내는 병원 영안실로 옮겨졌다.
3287,2,그건 무르만스끄로 가는 비행기예요.
3288,2,다음날도 나는 남 먼저 사무실로 달려갔다.
3289,2,나는 어머니에게로 조심스럽게 다가갔다.
3290,2,사람 몸이야 어디로 갑니까 사모님.
3291,2,“김 선생은 어제 파리에서 무사히 서울로 떠났습니다.
3292,2,조국은 나를 사무실 안쪽의 칸막이 뒤로 데려갔다.
3293,2,하늘은 점차 잿빛으로 가라앉았다.
3294,2,김씨는 순간 강 속으로 첨벙 뛰어들었다.
3295,2,필재는 아름드리 느티나무 뒤로 물러서 버렸다.
3296,2,만수는 집으로 달려갔습니다.
3297,2,그곳이 성숙의 집으로 들어가는 골목 어귀였다.
3298,2,"정책실로 돌려주세요."
3299,2,네 집으로 돌아왔던 겁니다.
3300,2,그런데 경자는 화살을 다른 쪽으로 돌렸다.
3301,2,장구벌레들이 가까이로 몰려갔습니다.
3302,2,"어디로 찾아가셨어요?"
3303,2,락 뮤직의 전당으로 행하고 있는 것이다.
3304,2,"이 길로 가면 빠랑뜨리띠스야.
3305,2,"어디로 돌아가니?"
3306,2,골목길로 들어섰다.
3307,2,그리고 어떤 사람이 방안으로 들어선다.
3308,2,그래서 주로 집 밖으로 나돌았다.
3309,2,동시에 해미가 그에게로 상체를 기울였다.
3310,2,그의 입술이 그녀의 입술 위로 천천히 포개졌다.
3311,2,첫째는 눈이 둥그레서 이편으로 다가온다.
3312,2,"이 버스 어디로 가는 거니?"
3313,2,밥어미는 방으로 들어갔다.
3314,2,이 무렵에 작자는 원산으로 떠났다.
3315,2,자 동쪽으로 해가 떠오릅니다.
3316,2,그 문을 옆으로 밀었다.
3317,2,아버지는 여자 때문에 프랑스로 갔다.
3318,2,선비는 부엌으로 나왔다.
3319,2,역사학자의 타임머신은 1940년 5월 런던으로 날아간다.
3320,2,"오늘은 어디로 가지요?"
3321,2,그 사흘 후 연희동 노대통령 자택으로 전화를 걸었다.
3322,2,당신 물건들을 정리해서 당분간 집으로 가져가.
3323,2,"그래 중국집으로 가자.
3324,2,정문으로 향하는 상모의 가슴은 스산했다.
3325,2,그래서 식당 편으로 피하였다.
3326,2,단원들은 공연 장소로 몰려갔다.
3327,2,하고 서울로 돌아왔다.
3328,2,다리는 사방으로 수없이 너울거렸습니다.
3329,2,벤츠 택시가 신전 입구로 꽁무니를 집어넣고 있었다.
3330,2,이 나라가 어디로 갈지…."
3331,2,이윽고 지각생들은 각기 교실로 들어갔다.
3332,2,그 비탈밭 뒤쪽으로는 우거진 솔밭산이다.
3333,2,그리고 아무 말도 없이 그의 자취방으로 돌아왔다.
3334,2,개똥 어머니는 이편으로 오는 모양이다.
3335,2,"자 빨리 집으로 모셔!"
3336,2,마루로 나온다.
3337,2,그러나 이야기는 다른 데로 번졌다.
3338,2,나는 페치카 옆으로 서서히 다가섰다.
3339,2,나는 '살금살금' 집으로 왔다.
3340,2,해안통으로 들어서면서 윤 서방이 말했다.
3341,2,지금 거기로 데려다줘.
3342,2,마루로 나갔다.
3343,2,멘델스존의 시디가 그에게서 연출에게로 넘어갔다.
3344,2,논리의 세계로 우리를 데려가는 모험선 기종석 레이먼드.스멀리언
3345,2,외국으로 나가자면 따로 여행경비를 마련해야 한다.
3346,2,자갈밭으로 내려섰다.
3347,2,나의 남편이여 이제 당신께로 갑니다.
3348,2,"누나 저쪽으로 가봅시다."
3349,2,그는 배밭을 향해 남쪽으로 출발했다.
3350,2,큰새가 어둠 속으로 날아갔다.
3351,2,병수는 슬그머니 그녀에게로 다가가고 있었다.
3352,2,이제 나는 어디로 가야 하는가!]
3353,2,그후 재빨리 손가락을 왼쪽으로 움직이라.
3354,2,말하고 광주 방송국으로 당장 찾아가려고 하였다.
3355,2,5학년 5월에 정심국민학교에서 영남국민학교로 전학 옴.
3356,2,유지는 대구로 내려오지 않을 거야.
3357,2,아내는 나를 뒤로 밀쳤다.
3358,2,내가 어디로 가요?
3359,2,방발이는 다시 건너편 집으로 들어간다.
3360,2,안방 쫀창 너머로 별들이 보였다.
3361,2,선창 마당으로 다시 왔다.
3362,2,이때 주위의 시선은 모두 그녀에게로 모인다.
3363,2,누추하지만 어서 마루 위로 올라오시지요."
3364,2,백방으로 뛰었으나 이미 풍지박산된 가세.
3365,2,성진은 눈길을 술잔으로 떨어뜨렸다.
3366,2,개금으로 이사를 가셨다.
3367,2,장교의 오른팔이 위로 올라갔다.
3368,2,어슬렁어슬렁 동쪽으로 갔다.
3369,2,그러나 나는 그 집으로 가야 했다.
3370,2,그런데 아버지께서 큰방으로 들어가셨다.
3371,2,국회로 돌아오세요.
3372,2,형기는 전화를 끊고 집으로 전화했다.
3373,2,태봉이는 썰렁한 방안으로 들어간다.
3374,2,내 밑으로는 동생이 다섯이나 된다.
3375,2,그들의 뒷모습은 순식간에 언덕 아래로 사라졌다.
3376,2,오반장은 다시 조사계로 갔다.
3377,2,이에 왕은 황급하게 궁중으로 돌아왔다.
3378,2,또 머리를 상하좌우로 움직이기도 한다.
3379,2,나는 옆으로 굴렀습니다.
3380,2,그냥 양식장으로 돌아갈까.
3381,2,나는 무조건 무대 위로 올라간다.
3382,2,어디로 가는 것일까?
3383,2,화면의 영문 글자가 스탠바이에서 카메라로 바뀌었다.
3384,2,서울을 거쳐 요코하마로!
3385,2,'현빈(玄彬)'으로 이어진 길목이다.
3386,2,"일도옹 뒤로 돌앗!"
3387,2,그때 두 사람의 시선이 텔레비전으로 향했다.
3388,2,살며시 교문 밖으로 나오래."
3389,2,그런 훈아 곁으로 아버지가 뚜벅뚜벅 다가왔다.
3390,2,그녀는 다시 고개를 창밖으로 돌렸다.
3391,2,그럼 우리 다음에는 어디로 갈래?
3392,2,여기 앞으로 와."
3393,2,언어문화의 무질서는 그대로 정신문화의 피폐로 이어진다.
3394,2,나는 밖으로 나왔다.
3395,2,"대합실로 나가자.
3396,2,[하여튼 강원도 현장으로 돌아가요.
3397,2,"소를 어디로 끌고 가는가?"
3398,2,절터 뒤로는 갈대밭이 있다.
3399,2,나는 그것 역시 어둠 속으로 던져버렸다.
3400,2,"우선 민박집으로 가야겠지요?"
3401,2,주재소로 가자!"
3402,2,바닷물 속으로 들어갔습니다.
3403,2,지하철은 금새 땅 밑으로 들어간다.
3404,2,그래서 자연스럽게 눈길이 하늘로 향했다.
3405,2,그런 뒤 그는 오른손을 입으로 가져갔지요.
3406,2,다비는 의자로 내려섰다.
3407,2,그리고 그의 고개는 점점 아래로 숙여졌다.
3408,2,저는 꼭 집으로 가야 합니다."
3409,2,그럼 그 돈은 어디로 갔느냐.
3410,2,저 높은 추상에서 구체로의 과감한 하강!
3411,2,➍ 아기 팔을 머리 쪽으로 올려 준다.
3412,2,그 여자는 호텔로 들어가지 않았다.
3413,2,어서 방으로 들어가자."
3414,2,파리스는 아름다운 여성 쪽으로 결정했다.
3415,2,그래서 여기 뒷문으로 왔지."
3416,2,오층 건물의 지하실로 들어갔다.
3417,2,벌써 서산 너머로 해가 뉘엿뉘엿 넘어가고 있었습니다.
3418,2,나는 두꺼비와 같이 어둠컴컴한 거리로 나왔다.
3419,2,시골로 가!"
3420,2,똘배나무 집 개구쟁이 돌이가 살금살금 나무 위로 올라왔습니다.
3421,2,거리로 나왔다.
3422,2,그 이듬해에 우형동 선생님은 서울로 떠났다.
3423,2,아 센터 쪽으로 쭉쭉 뻗는 공 과연!
3424,2,그 장소로 너희를 데려가려는 거야.
3425,2,"그까짓 거 날마당 사무실로 갑죠.
3426,2,집 안에서 동호가 밖으로 나갔습니다.
3427,2,이윽고 부자는 범밧골로 들어선다.
3428,2,"차미언 날 좀 부축하고 안으로 들어가자.
3429,2,나는 객차 승강구의 맨 아랫계단 위로 올라섰다.
3430,2,아이의 고개가 밑으로 떨어진다.
3431,2,그녀가 천천히 뒤로 물러섰다.
3432,2,또 부엌으로 들어가 보았다.
3433,2,영순이는 한걸음 더 뒤로 물러났다.
3434,2,그 녀석 집으로 가 보자."
3435,2,둘은 산으로 올라갔다.
3436,2,꿈에 수레가 문안으로 들어오면 불길하다
3437,2,당장 덕적도로 달려가고 싶었다.
3438,2,니도 병원으로 오지 말라더라.
3439,2,"제발 오늘은 집으로 좀 가시오."
3440,2,처음부터 서울로 갈 생각이었잖아.
3441,2,초조함이 금방 내게로 달려왔다.
3442,2,나는 계산대로 걸어갔다.
3443,2,"상이용사 여러분 방송국으로 나오십시오.
3444,2,하루는 임금님이 아기 별 앞으로 오시더니
3445,2,물은 한국에서와 반대방향으로 소용돌이쳤다.
3446,2,아이의 두 손은 포대기 밖으로 나와 있다.
3447,2,해가 아파트 뒤로 내려앉은 저녁이었습니다.
3448,2,오릉 숲으로 소풍을 갔다.
3449,2,남수는 귀염이를 남대천 강가로 불러내었다.
3450,2,그런데 왼쪽 뺨 안쪽으로 흉터가 하나 있다.
3451,2,준태와 뻐드렁이가 해밀턴 호텔 쪽으로 치달려갔다.
3452,2,태진이가 동수 가까이로 다가섰습니다.
3453,2,그러나 어디로든 가야 했다.
3454,2,이튿날 새벽에 개똥 어머니는 덕호네 집으로 갔다.
3455,2,비구니들이 하나 둘 대웅전으로 향한다.
3456,2,"검찰로 송치되면 좀 나을 거예요.
3457,2,물 밑으로 내려앉은 앙금처럼.
3458,2,발음 발음 기관 말소리를 입 밖으로 내는 일.
3459,2,K는 이제 다시 소파로 돌아왔다.
3460,2,그것과 함께 목너머로 넘겼다.
3461,2,상구는 계단으로 후다닥 올라간다.
3462,2,놈의 몸이 한쪽으로 기울었다.
3463,2,건넌방으로 건너온 할멈은 말하였다.
3464,2,▴ 듀플렉스(duplex) = '양쪽'으로 했다.
3465,2,아기 아버지는 간호원 앞으로 바싹 다가가서
3466,2,할아버지의 눈길이 성구의 저금통장을 코앞으로 디밀며
3467,2,또 차설로 넘어갑니다.
3468,2,다시 이 쪽으로 돌아오고
3469,2,▴ 심플렉스(simplex) = '한쪽'으로 했다.
3470,2,매호씨가 한발 앞으로 썩 나서며
3471,2,저쪽 편에서 다리를 건너 이쪽으로
3472,2,그는 왼쪽길로 들어섰다.
3473,2,무게중심이 순식간에 김경수로 넘어갔다.
3474,2,저쪽으로 비켜서.
3475,2,"우로 봐!"의
3476,2,꿈에서 현실로 돌아온 얼굴이었다.
3477,2,양옆으로 척후병이 달려나간다.
3478,2,SW·장비업체로 눈돌려
3479,2,강나루 쪽으로 멀리 시선을 던지고 있던 조성준은
3480,2,우리는 드디어 국도로 빠져나갔어.
3481,2,아이의 고개가 외로 꼬였다.
3482,2,파멸로 가는 이정표를 예의 주시하라고.
3483,2,하고 하늘로 도로 올라간다.
3484,3,피서객들로 전국이 붐비는 8월.
3485,3,온몸이 땀으로 후줄근하게 젖어 있었다.
3486,3,"유기질 비료공장 문제로 정신이 없습니다.
3487,3,평범한 그 말들로 여가는 끝난다.
3488,3,*우즈 복귀 첫날 짙은 안개로 경기 중단
3489,3,돌연한 슬픔으로 목이 메었다.
3490,3,계속되는 불행으로 마을이 온통 쑥밭이 되었다.
3491,3,연속 실책성 플레이로 천보성감독의 속을 태운다.
3492,3,그 덕택으로 우리는 나라를 되찾은 것입니다.
3493,3,몸은 땀으로 범벅이 되어 있었다.
3494,3,따라서 칼슘 방출의 증가로 골다공증의 현상이 일어난다.
3495,3,오늘은 또 무슨 일로 저러는 걸까.
3496,3,하늘을 가린 먹구름으로 사방이 어둑하다.
3497,3,등산으로 다진 왕성한 체력이 자랑.
3498,3,고문 후유증으로 건구역질 불안 우울증에 시달렸다.
3499,3,웨이크필드는 이날 경기 초반 제구력 난조로 어려움을 겪었다.
3500,3,그로 인한 무한대의 수입 창출.
3501,3,가슴속이 온통 분노로 소용돌이쳤기 때문이었다.
3502,3,침묵은 금세 웃음으로 얼버무려졌다.
3503,3,수치와 분노로 그녀는 부르르 몸을 떨었다.
3504,3,대학 전체가 몇 달 동안 그 준비로 들끓었다.
3505,3,얼굴이 상처와 땀으로 범벅이 되고 말예요.
3506,3,정치권이 신당 이야기로 어지럽다.
3507,3,폭격으로 잿더미가 된 마을이었습니다.
3508,3,그리하여서 농자천하지대본으로 우리 풍년 만들어 보자!
3509,3,지난해 집중호우로 엉망이 됐던 용인 가족묘지.
3510,3,말하는 이빨 사이와 혓바닥도 탄가루로 새까맸다.
3511,3,아이들은 너나없이 땀으로 물쥐처럼 젖어 있었다.
3512,3,하지만 주가 폭락만으로 사태는 그치지 않았다.
3513,3,6·25전쟁으로 집안이 풍비박산이 되었다.
3514,3,어머니의 얼굴은 눈물로 흠뻑 젖어 있었다.
3515,3,통령 정부 프랑스 혁명 때 나폴레옹이 쿠데타로 세운 정부.
3516,3,레스토랑은 정장의 남녀들로 제법 붐볐다.
3517,3,그의 얼굴은 괴로움과 분노로 일그러졌다.
3518,3,과로로 쓰러진 소녀 가장이었지.
3519,3,불볕 더위로 대구는 푹푹 찌고 있었다.
3520,3,그중 7명은 폭풍 속에서 교통사고로 숨졌다.
3521,3,죽음으로 훌쩍 배낭여행 떠나고 싶기도 하다.
3522,3,'수서' '걸프'로 안팎이 시끄럽다.
3523,3,이번 사건으로 검찰과 경찰은 위신을 잃었다.
3524,3,제임스의 노력으로 제판은 승리의 조짐이 보였다.
3525,3,돈으로 물든 숙달된 모델들이다.
3526,3,큰바람의 호소로 강당은 눈물 바다를 이루었다.
3527,3,그리고 그로 인해서 좌절하게 된다.
3528,3,▴ 조규제 29일만의 등판으로 몸이 굳은 듯.
3529,3,그는 폐결핵으로 죽었다.
3530,3,울진은 지금 시민들의 반대 열기로 뜨겁다.
3531,3,부당한 장기화로 인한 자백
3532,3,그러나 표정은 한 줄기 자신감으로 빛나고 있었다.
3533,3,모든 운동권은 그것으로 상당히 상처를 받았다.
3534,3,수많은 생각들로 머리 속은 혼란스러웠다.
3535,3,그동안 여러가지 일로 좀 바빠서요."
3536,3,최첨단 기술 도입으로 선망의 대상이 되었던 프로젝트.
3537,3,정숙이의 가출로 학교는 술렁거렸다.
3538,3,구영국민학교도 아파트 신축으로 갑자기 학교규모가 커졌다.
3539,3,괴혈병 비타민 C의 결핍으로 일어나는 병.
3540,3,요즘은 컴퓨터의 도움으로 이런 노력이 많이 줄어들었다.
3541,3,그의 죽음으로 이제 정착을 했다.
3542,3,그 파장으로 손이 옴직거렸다.
3543,3,생각만으로도 얼굴이 화끈거렸다.
3544,3,공연장 안은 사람들의 열기로 후끈거렸다.
3545,3,국제 공항은 온통 기쁨으로 출렁거리고 있었습니다.
3546,3,도이미나의 친어머니는 오래 전에 자궁암으로 죽었다.
3547,3,칠월 장마로 강물이 불어 있었습니다.
3548,3,결혼식장은 KBS MBC 기자와 아나운서로 붐볐다.
3549,3,그러나 핵무기나 환경오염 등으로 그 신뢰가 무너져 간다.
3550,3,또 이런 통신의 발달로 생활방식도 많이 달라졌다.
3551,3,아버지의 귀가는 녹내장으로 인한 것이었다.
3552,3,그 후유증으로 자유가 그리웠던 것이다.
3553,3,바이러스병 바이러스의 감염으로 일어나는 병.
3554,3,증시가 미국발 악재로 휘청거리고 있다.
3555,3,차 안은 벌써 사람들로 꽉 차 있었다.
3556,3,그로 인해 템즈강이 오염됩니다.
3557,3,알의 얼굴이 기쁨으로 환해졌다.
3558,3,나는 그 갈망으로 가슴이 메었다.
3559,3,연거푸 일어나는 실수로 박장대소.
3560,3,"풍랑으로 돌아가셨어."
3561,3,그런데 이번 단식으로 쓰러진 것입니다."
3562,3,사람들로 자연이 몸살을 앓지는 않을까.
3563,3,지금 우리들은 집회준비로 여력이 없어.
3564,4,바람은 일반적으로 여름철보다는 겨울철에 많이 분다.
3565,4,를 차지하는 20 대 인구 다음으로 많다.
3566,4,그날로 이웃집 여자나 공장 동료에게 갖다줬다.
3567,4,2 이 책은 3부로 이루어져 있다.
3568,4,실지로 [날개]의 방은 둘로 나뉘어 있다.
3569,4,한 마리씩 용도별로 따로 썰어 각각 보관한다.
3570,4,일기를 여러 방법으로 써 본다.
3571,4,일반적으로 물리학자들은 무의미를 다루지 않는다.
3572,4,옹기는 질그릇과 오지그릇 둘로 나눈다.
3573,4,"보통 은행과 특수 은행으로 나누어진단다.
3574,4,첫째로 大學은 眞理探究를 위한 殿堂입니다.
3575,4,과연 최진실의 시대는 뒤로 밀리는 것일까.
3576,4,순으로 보여준다.
3577,4,아무튼 앞으로 같이 고민하면서 풀어보자.
3578,4,그것을 첫번째로 묻고 싶습니다.
3579,4,3단계로 넘어간다.
3580,4,하나님의 은총으로만 그것이 가능함을 내세운다.
3581,4,cm 세로 15 cm로 정해져 있다.
3582,4,10만 원으로 합시다그려."
3583,4,한 주일 뒤로 해."
3584,4,다음으로는 종려(棕櫚)가 있다.
3585,4,생식은 무성 생식과 유성 생식으로 나뉜다.
3586,4,다리는 4cm 길이로 썬다.
3587,4,두세 배로 뛴 '하이 점핑'.
3588,4,나훈아를 닮은 사람은 무려 4명으로 선호도가 최고.
3589,4,*양치질 컵 3잔으로 헹군다.
3590,4,닭은 그래도 새벽 낮으로 울기나 한다.
3591,4,이 명제에 대해서는 두 가지로 논증합니다.
3592,4,*92대85로 샌 안토니오 꺾고 8위 확정
3593,4,그 뒤로는 소녀의 모습은 뵈지 않았다.
3594,4,"봐서 앞으로 둘이 같이 자취하자.
3595,4,킬트는 무릎의 중앙 아래로는 절대 입지 않는다.
3596,4,3 대 0으로 이겼어요."
3597,4,지금의 국기는 다시 3개로 돌아왔다.
3598,4,그 밑으로 국어가 자그마치 넷이나 되는 스위스.
3599,4,참여연대 지식인 그룹도1 2세대로 나뉜다.
3600,4,삼성과 기아는 일찌감치 올 시즌 2강으로 꼽혔다.
3601,4,잠시나마 '그 시절'로 되돌아가보는 것.
3602,4,이제 입시가 한달여 앞으로 다가왔다.
3603,4,그러나 오십 전은 또 마코 값으로 다 나갔다.
3604,4,모두 두 배미로 된 논이었다.
3605,4,차라리 문과로 가자.
3606,4,일차로 수색을 하자는 거요.
3607,4,"앞으로 그 녀석하고 놀지 마.
3608,4,정신적으로 자유로워질 필요가 있습니다.
3609,4,2개월 말경에 수정란은 4cm 정도로 커진다.
3610,4,일반적으로 핀셋이라고 한다.
3611,4,그것은 전적으로 내게 있다.
3612,4,그것이 대학 노트로 다섯 권이나 되었다.
3613,4,시낭송 운동이 전국적으로 자꾸 번져간다.
3614,4,그 후로 그녀의 소문을 간간히 들었다.
3615,4,마지막으로 방에다 도배를 했다.
3616,4,이 점을 한번 근원적으로 돌아보자 이것이야.
3617,4,그러나 이 둘은 근본적으로 성격이 다르다.
3618,4,그러나 그 환영은 순간으로 희미하게 사라졌다.
3619,4,*남자축구는 이탈리아에 0대1로 져 탈락
3620,4,불탄절 석가모니가 탄생한 날을 경축일로 일컫는 말.
3621,4,한마디로 뾰족한 수가 없는 셈이다.
3622,4,8 나는 어린이의 선생과 정기적으로 만납니다.
3623,4,4쿼터 후반엔 오히려 72-75로 뒤졌다.
3624,4,이 시대에 미학은 두 갈래로 나뉘어 발전한다.
3625,4,몸판은 앞과 뒤로 나눈다.
3626,4,둘째로 지역적인 특성을 들고 있다.
3627,4,앞으로도 골 욕심을 내겠다."
3628,4,울산은 2골차 이상으로 이겨야 우승.
3629,4,다음으로 그가 향한 곳은 군청 소재지.
3630,4,이중 Principia는 세 권으로 나뉘어져 있다.
3631,4,석기의 허벅지는 상상한 것 이상으로 진물렀다.
3632,4,도대체 절대적으로 단순한 것은 없다.
3633,4,그러나 불행은 한 번으로 끝나지 않았다.
3634,4,현재는 각각 1통과 2통으로 되었다.
3635,4,두 음절로 된 한자어 중에서 몇 가지의 경우
3636,4,언론은 흔히 제4부로 일컬어진다.
3637,4,갑자기 제임스 박이 허리를 구십도로 굽혔다.
3638,4,장관 1 명 차관 1 명으로 되어 있다.
3639,4,중세후기로의 전환에서는 李奎報의 창조가 돋보인다.
3640,4,천 원으로 세 사람의 행복을 챙겨봅니다.
3641,4,일반적으로 학생들은 공부를 좋아한다.
3642,4,1%로 올라갔다.
3643,4,"이제 내일로 전야제가 다가왔습니다."
3644,4,전적으로 맞는 말이다.
3645,4,1979년을 시작으로 한다.
3646,4,이 글은 전부 여섯 부분으로 이루어져 있다.
3647,4,흔히 송도 삼절의 하나로 손꼽힌다.
3648,4,오이는 5cm 길이로 토막 썰어 0.2cm
3649,4,둘째로 등장 인물들의 생활상도 배경이 된다.
3650,4,내년 초로 이 공익채권의 만기가 돌아온다.
3651,4,그 뒤로 한번도 못 만났어요.]
3652,4,저는 이 문제를 세 가지로 나누어 보았습니다.
3653,4,이즈음부터 여행객들은 두 갈래 길로 갈라진다.
3654,4,자기의 生活史를 시간 순서로 적어 보라.
3655,4,나의 걷기는 일정한 보폭으로 계속된다.
3656,4,아니면 21일로 잘못 들은 걸까.
3657,4,"앞으로 10킬로 남았군요."
3658,4,확산론도 기본적으로 똑같은 말입니다.
3659,4,한 개씩 낱개로 파는 가게입니다.
3660,4,두 가지로 생각이 되더군요.
3661,4,내가 생애 최초로 번 돈이었다.
3662,4,앞으론 절대로 낚시는 안한다.
3663,4,앞으로 2승 남았다.
3664,4,순으로 나타났다.
3665,4,다음으로는 지형상의 조건 때문일 것 같다.
3666,4,간격으로 두 줄 박아 주어 고정시킨다.
3667,4,그리하여 그 후로 남은 문제는 오직 성숙뿐이다.
3668,4,수행 관계자들은 순간적으로 긴장을 하였다.
3669,4,방문코스는 모두 4 개로 나뉘어 있다.
3670,4,추석 후로는 처음 만나는 이선생이었다.
3671,4,앞으로 더 늘어날 전망이다.
3672,4,순간적으로 나는 가슴이 콱 막혔습니다.
3673,4,그리고 처음으로 저 하늘을 보는 듯하였다.
3674,4,20으로 앞선 7회말.
3675,4,"물이 좋지 않다"는 이유 하나만으로.
3676,4,마지막으로 한 번 더 돌리면 창조 끝(4)!
3677,4,호연지기를 가진 사람은 구체적으로 어떤 사람일까요?
3678,4,다른 쪽도 같은 너비로 박음질한다.
3679,4,(1) 외래어는 국어의 24자모만으로 적는다.
3680,4,그 이후로 다시 보긴 처음이다.
3681,4,앞으로 열심히 일본어를 배우시오.”
3682,4,둘째로는 한국의 역량에 관한 것이다.
3683,4,환상적 기준으로 가득 차 있었다.
3684,4,또한 분석적으로 보아야 한다.
3685,4,소속단체별 활동가 유형도 세 부류로 나누었다.
3686,4,최동식은 그날 이후로 나타나지 않고 있었다.
3687,4,병수는 사흘 뒤의 토요일로 날짜를 정했다.
3688,4,하지만 경기는 89대77로 이겼다.
3689,4,나는 그날 처음으로 그녀를 안았다.
3690,4,"그 후로는 곰을 못 만나셨어요?"
3691,4,세번째로 신랑 신부가 각기 한 잔씩 마신다.
3692,4,성냥개비 3개로 정삼각형을 만들었다.
3693,4,고도계의 수은주는 140밀리바로 내려왔다.
3694,4,문제는 둘로 나눠진다.
3695,4,처음으로 학교 공부에 흥미를 느끼기 시작했다.
3696,4,이 말은 세 가지로 해석할 수 있습니다.
3697,4,주가가 소폭으로 내렸다.
3698,4,처음으로 그녀는 술을 배운다.
3699,4,넷째로는 인간주의 방식의 편견이 있다.
3700,4,그후로 모든 물품에 바코드를 붙였다.
3701,4,영선은 순간적으로 아버지를 느꼈다.
3702,4,구체적으로 어째보겠다는 건 아니었다.
3703,4,전적으로 술에 취한 까닭이었다.
3704,4,모둠별로 공동화를 그린다.
3705,4,그 날 뒤로 우리는 친해졌다.
3706,4,소화기는 분말소화기와 할론소화기로 나뉜다.
3707,4,큰새는 처음으로 술을 마셨다.
3708,4,실파는 6cm 길이로 썬다.
3709,4,마지막으로 생크림 위에 시나몬 파우더를 뿌린다.
3710,4,“앞으로 잘 부탁드립니다.”
3711,4,마지막으로는 병원에서 쪼록까지 잡았으니까요.
3712,4,그날 밤으로 일자리가 나섰기 때문이다.
3713,4,"냄새로 보아 어물이나 포목은 아니었습지요.
3714,4,나는 처음으로 속이 부대꼈다.
3715,4,그 아가씨하고 순간적으로 눈이 마주쳤다.
3716,4,나 자신도 곧장 막판으로 가고 싶지 않았다.
3717,4,그렇다면 그거 하나만으로 충분하였다.
3718,4,한 그릇으로 같이 먹어라."
3719,4,다음으로 관을 받들어 조상을 배알한다.
3720,4,질적으로 다르다는 것이 그들의 논리.
3721,4,마지막으로 남길 말은?"
3722,4,현우로서는 생후 처음으로 듣는 하모니카 소리였다.
3723,4,우선 아버지파派와 어머니파로 나뉜다.
3724,4,넷째로 건강에 신경 써야 한다.
3725,4,우리 어머니는 17살의 나이로 시집을 갔다.
3726,4,"이 안건 오늘 중으로 끝내지."
3727,4,행시 8회로 군수 부지사 등을 거친 내무 관료.
3728,4,만일 현실적으로 있다면 말입니다.
3729,4,내가 제일 마지막으로 했다.
3730,4,순자는 명칭도 여러 종류로 나누었습니다.
3731,4,마지막으로 사랑 나누기 사랑은 뭘까?
3732,4,4단계로 넘어간다.
3733,4,그런데 적십자 회비를 일괄적으로 이장이 거둔다.
3734,4,전세보증금이 딱 갑절로 올랐다.
3735,4,그런데 21일로 줄었다.
3736,4,윤지에게서 처음으로 듣는 언니 소리였다.
3737,4,그러나 '장이'는 숙명적으로 해야 한다.
3738,4,이 그림에서는 앞으로 어떤 사건이 일어날까?
3739,4,나는 그날 처음으로 알았다.
3740,4,말감 하나만으로도 금방 배가 불렀다.
3741,4,전반적으로 그런 반감을 느끼고 있다는 뜻이지요.
